api8,gas_mcf_d,oil_bbl_d
31741408,385.51,146.41
31741407,385.51,146.41
31741714,385.51,146.41
31741715,385.51,146.41
31741716,385.51,146.41
31741719,385.51,146.41
31741718,385.51,146.41
31741717,385.51,146.41
31741443,153.26,14.35
31741418,0.0,0.0
31741216,84.99,28.52
31741125,208.95,17.71
31741126,208.95,17.71
31742230,3489.87,563.39
31742231,3489.87,563.39
31742228,3489.87,563.39
31742142,3489.87,563.39
31742143,3489.87,563.39
31742015,3489.87,563.39
31742012,3489.87,563.39
31742011,3489.87,563.39
31742014,3489.87,563.39
31741916,3489.87,563.39
31741915,3489.87,563.39
31741918,3489.87,563.39
31741820,3489.87,563.39
31741819,3489.87,563.39
31741823,3489.87,563.39
31741570,3489.87,563.39
31741569,3489.87,563.39
31741572,3489.87,563.39
31741563,3489.87,563.39
31741558,3489.87,563.39
31741565,3489.87,563.39
31741487,3489.87,563.39
31741486,3489.87,563.39
31741490,3489.87,563.39
31741480,3489.87,563.39
31741478,3489.87,563.39
31741403,3489.87,563.39
31741366,3489.87,563.39
31741367,3489.87,563.39
31742229,3489.87,563.39
31742141,3489.87,563.39
31742013,3489.87,563.39
31741917,3489.87,563.39
31741822,3489.87,563.39
31741571,3489.87,563.39
31741564,3489.87,563.39
31741489,3489.87,563.39
31741481,3489.87,563.39
31741368,3489.87,563.39
31741128,0.0,0.0
31741309,273.95,29.6
31741311,286.06,30.8
31741279,234.55,34.05
31741282,114.43,22.64
31741273,608.46,108.96
31741274,608.46,108.96
31741275,608.46,108.96
31741314,608.46,108.96
31741283,96.13,15.8
31741474,0.0,0.0
31741426,211.02,119.69
31741427,211.02,119.69
31741629,211.02,119.69
31741422,211.02,119.69
31741425,211.02,119.69
31741280,172.12,14.77
31741281,247.84,14.22
31741543,837.77,249.51
31741544,837.77,249.51
31741545,837.77,249.51
31746170,301.75,183.21
31746171,837.77,249.51
31746172,837.77,249.51
31746173,837.77,249.51
31741025,0.0,0.0
31741217,12.94,11.99
31741340,33.24,5.78
31740946,63.9,18.4
31741332,92.68,19.89
31741333,92.68,19.89
31741310,221.68,27.33
31741338,22.62,3.51
31740922,0.0,0.0
31741175,0.0,0.0
31741419,273.77,35.95
31741420,273.77,35.95
31741662,0.0,0.0
31741218,16.43,10.25
31741315,204.26,80.45
31741316,204.26,80.45
31741579,226.77,21.88
31741577,226.77,21.88
31742169,505.65,105.22
31741575,505.65,105.22
31741574,505.65,105.22
31741351,258.96,22.8
31741349,258.96,22.8
31741350,258.96,22.8
31741356,313.77,49.19
31741354,313.77,49.19
31741355,313.77,49.19
31741353,313.77,49.19
31741352,313.77,49.19
31741219,2.65,3.26
31741307,0.0,0.0
31741652,0.0,0.0
31740990,30.75,22.41
31741160,0.0,0.0
31742549,1379.88,137.57
31742548,1379.88,137.57
31741691,1379.88,137.57
31741693,1379.88,137.57
31742547,1379.88,137.57
31741689,1379.88,137.57
31741694,1379.88,137.57
31742550,1379.88,137.57
31741692,1379.88,137.57
31741695,1379.88,137.57
31741798,474.42,66.86
31741799,474.42,66.86
31741800,474.42,66.86
31741632,88.75,10.05
31741633,88.75,10.05
31741649,90.38,25.36
31741650,90.38,25.36
31741561,1870.19,151.29
31743850,1870.19,151.29
31743851,1870.19,151.29
31743853,1870.19,151.29
31741559,1870.19,151.29
31741560,1870.19,151.29
31741562,1870.19,151.29
31743852,1870.19,151.29
31743861,1870.19,151.29
31743854,1870.19,151.29
31741636,98.37,20.05
31741637,98.37,20.05
31741801,259.48,17.73
31741802,259.48,17.73
31741102,55.05,13.81
31741635,63.54,10.03
31741634,63.54,10.03
31741467,67.2,24.41
31741469,59.18,16.01
31741733,243.94,29.6
31741241,143.92,6.01
31741357,0.73,4.82
31741396,160.13,11.61
31741397,160.13,11.61
31741394,232.24,29.65
31741346,232.24,29.65
31741193,187.21,10.43
31741344,519.45,21.47
31741318,519.45,21.47
31741395,336.39,22.75
31741347,336.39,22.75
31741384,284.59,11.45
31741345,284.59,11.45
31741444,419.87,31.96
31741499,419.87,31.96
31741500,419.87,31.96
31741498,329.7,43.09
31741494,329.7,43.09
31741497,329.7,43.09
31743442,329.7,43.09
31741537,44.42,19.28
31741529,44.42,19.28
31741538,44.42,19.28
31741440,844.71,56.09
31741441,844.71,56.09
31741452,844.71,56.09
31741453,844.71,56.09
31743441,844.71,56.09
31741513,77.11,18.01
31741511,77.11,18.01
31741514,77.11,18.01
31741512,77.11,18.01
31741541,527.18,29.77
31741536,527.18,29.77
31741542,527.18,29.77
31741364,143.18,10.47
31741363,143.18,10.47
31741720,80.09,27.69
31742673,370.57,46.62
31742676,370.57,46.62
31742679,370.57,46.62
31742683,370.57,46.62
31743144,370.57,46.62
31741159,233.29,27.66
31741161,0.0,0.0
31741362,249.36,71.55
31741359,249.36,71.55
31741360,249.36,71.55
31741361,249.36,71.55
31741358,139.9,15.18
31741465,17.45,43.15
31741468,8.89,41.7
31741721,169.75,21.53
31741180,0.0,0.0
31741755,0.0,0.0
31742062,0.0,0.0
31741464,107.41,41.52
31742145,0.0,0.0
31741470,103.94,38.18
31741466,106.32,36.01
31741627,81.84,12.39
31741779,48.34,11.05
31742072,0.0,0.0
31742743,482.33,49.63
31741751,482.33,49.63
31741749,482.33,49.63
31741626,66.08,10.05
31741595,33.04,12.05
31741593,79.65,8.0
31741778,223.32,21.11
31741724,375.46,142.63
31741729,375.46,142.63
31741732,375.46,142.63
31741726,375.46,142.63
31741730,375.46,142.63
31741725,375.46,142.63
31741728,375.46,142.63
31741731,375.46,142.63
31741727,375.46,142.63
31741828,271.81,17.2
31741831,271.81,17.2
31741833,271.81,17.2
31741781,28.43,12.45
31741834,199.96,5.76
31741837,199.96,5.76
31741838,199.96,5.76
31741839,692.34,19.52
31741840,692.34,19.52
31741841,692.34,19.52
31741132,98.7,83.02
31741131,98.7,83.02
31741130,98.7,83.02
31741625,69.87,14.9
31741845,616.15,66.36
31741849,616.15,66.36
31741850,616.15,66.36
31741742,80.88,32.96
31741753,226.88,10.63
31741600,169.84,8.93
31741601,114.51,7.77
31741602,6.07,3.49
31741594,184.34,12.42
31741596,56.14,8.98
31741449,79.51,25.25
31741803,79.51,25.25
31741598,79.13,5.05
31741622,46.55,4.76
31741668,27.49,57.48
31741933,3503.79,131.96
31741929,3503.79,131.96
31741928,3503.79,131.96
31741932,3503.79,131.96
31741927,3503.79,131.96
31741934,3503.79,131.96
31741930,3503.79,131.96
31741926,3503.79,131.96
31743601,3503.79,131.96
31741931,3503.79,131.96
31741829,3503.79,131.96
31741830,693.48,4.55
31741641,2180.71,185.46
31741642,2180.71,185.46
31741640,2180.71,185.46
31741643,2180.71,185.46
31741644,2180.71,185.46
31741645,2180.71,185.46
31741646,2180.71,185.46
31741647,2180.71,185.46
31741648,2180.71,185.46
31741991,7.98,10.75
31741672,430.82,30.4
31741671,430.82,30.4
31741669,430.82,30.4
31741670,430.82,30.4
31741782,93.34,29.06
31741451,167.14,11.27
31741624,28.73,10.25
31742744,35.57,12.02
31741752,35.57,12.02
31741663,18.07,36.4
31741665,8.13,24.26
31742060,20.36,9.26
31742742,572.08,39.74
31741748,572.08,39.74
31741747,572.08,39.74
31741677,302.68,24.15
31741678,302.68,24.15
31741676,302.68,24.15
31741686,108.45,29.87
31741687,108.45,29.87
31741685,108.45,29.87
31741688,108.45,29.87
31741194,258.36,15.09
31741754,0.0,0.0
31741947,33.57,11.08
31741948,127.76,27.79
31741949,85.27,31.95
31741950,136.56,17.41
31741951,99.41,15.0
31741953,117.97,8.34
31742001,104.76,161.55
31741980,104.76,161.55
31741981,104.76,161.55
31742000,104.76,161.55
31741990,104.76,161.55
31741979,104.76,161.55
31741999,104.76,161.55
31741997,104.76,161.55
31742002,104.76,161.55
31741998,104.76,161.55
31742003,104.76,161.55
31741675,324.6,16.38
31741674,324.6,16.38
31741673,324.6,16.38
31742009,151.57,10.12
31741254,10.57,15.54
31741255,10.57,15.54
31741842,329.9,16.87
31741844,329.9,16.87
31741743,154.01,22.21
31741750,0.0,0.0
31741741,145.86,31.07
31741780,57.05,18.18
31741329,74.26,26.18
31741330,74.26,26.18
31743035,74.26,26.18
31741623,72.8,6.61
31741256,98.72,22.71
31741257,98.72,22.71
31741603,9.82,3.47
31741604,100.92,6.94
31741605,137.6,6.84
31741606,38.53,4.12
31741608,99.91,5.32
31741906,1460.85,160.66
31741907,1460.85,160.66
31741908,1460.85,160.66
31741909,1460.85,160.66
31741910,1460.85,160.66
31741912,1460.85,160.66
31741913,1460.85,160.66
31741607,156.65,2.95
31741684,272.63,16.42
31741679,272.63,16.42
31742129,1067.58,149.68
31742135,1067.58,149.68
31742126,1067.58,149.68
31742130,1067.58,149.68
31742136,1067.58,149.68
31742125,1067.58,149.68
31742131,1067.58,149.68
31742137,1067.58,149.68
31742128,1067.58,149.68
31742134,1067.58,149.68
31742127,1067.58,149.68
31742133,1067.58,149.68
31742064,0.0,0.0
31741609,44.07,4.1
31741365,0.0,0.0
31742111,2151.33,136.4
31742115,2151.33,136.4
31742107,2151.33,136.4
31742113,2151.33,136.4
31742118,2151.33,136.4
31742108,2151.33,136.4
31742112,2151.33,136.4
31742117,2151.33,136.4
31742110,2151.33,136.4
31742114,2151.33,136.4
31742109,2151.33,136.4
31742116,2151.33,136.4
31741539,148.68,9.88
31741535,148.68,9.88
31741540,148.68,9.88
31741651,5.41,7.38
31741785,44.95,52.55
31741786,44.95,52.55
31741952,152.72,28.01
31741485,0.0,0.0
31741504,549.38,18.8
31741924,549.38,18.8
31741411,814.65,588.57
31741410,814.65,588.57
31741409,814.65,588.57
31746365,814.65,588.57
31746366,814.65,588.57
31746363,814.65,588.57
31742686,2194.26,301.35
31742687,2194.26,301.35
31742688,2194.26,301.35
31742689,2194.26,301.35
31742690,2194.26,301.35
31742691,2194.26,301.35
31742692,2194.26,301.35
31742693,2194.26,301.35
31742694,2194.26,301.35
31741941,2194.26,301.35
31741942,2194.26,301.35
31741943,2194.26,301.35
31742144,2194.26,301.35
31741944,2194.26,301.35
31741945,2194.26,301.35
31741946,2194.26,301.35
31741331,251.96,16.38
31741610,61.29,7.59
31741703,143.57,38.69
31741702,143.57,38.69
31741704,143.57,38.69
31741705,143.57,38.69
31741872,45.49,46.33
31741501,679.82,21.4
31741245,679.82,21.4
31741925,679.82,21.4
31741054,0.0,0.0
31741127,0.0,0.0
31741412,146.46,33.26
31742176,520.29,47.8
31742177,520.29,47.8
31742178,520.29,47.8
31741319,105.48,9.64
31742033,7.5,10.47
31742034,57.95,26.25
31742035,93.3,34.47
31741867,9.29,40.19
31741920,16.85,23.87
31741666,7.86,37.88
31742179,1228.09,143.52
31742101,1228.09,143.52
31742104,1228.09,143.52
31742180,1228.09,143.52
31742181,1228.09,143.52
31742102,1228.09,143.52
31742103,1228.09,143.52
31742105,1228.09,143.52
31742106,1228.09,143.52
31741955,47.27,11.09
31742120,569.73,81.63
31743579,569.73,81.63
31743580,569.73,81.63
31741599,227.76,6.69
31741863,74.39,26.47
31741958,181.87,8.57
31741866,27.24,7.45
31741879,46.63,5.93
31741880,111.61,11.21
31741876,5.68,2.18
31742121,640.08,77.41
31743581,640.08,77.41
31743582,640.08,77.41
31742220,44.75,48.3
31741882,4.32,2.6
31741886,0.0,0.73
31741885,62.65,18.68
31741887,334.69,6.18
31741890,19.87,3.11
31741874,40.89,6.04
31741875,82.36,5.32
31741957,186.09,24.66
31741959,77.84,9.66
31741921,28.65,13.09
31741922,8.36,13.16
31741009,0.0,0.0
31742154,209.24,10.05
31741865,3.43,5.35
31741992,110.07,20.96
31741761,17.58,10.34
31741762,17.58,10.34
31741763,17.58,10.34
31741764,17.58,10.34
31741766,17.58,10.34
31741963,203.18,10.52
31741965,218.32,13.39
31741966,201.12,8.37
31741739,30.85,25.82
31741619,30.85,25.82
31741767,347.55,64.32
31741768,347.55,64.32
31741769,347.55,64.32
31741770,347.55,64.32
31741772,347.55,64.32
31741773,347.55,64.32
31741993,75.92,26.54
31742159,39.13,5.91
31741964,69.22,18.42
31742157,188.15,11.08
31742161,114.85,9.09
31742160,342.98,48.77
31742158,93.45,24.75
31742162,93.15,18.52
31742156,142.37,17.29
31742163,227.88,12.59
31741878,51.35,7.73
31742071,97.26,57.56
31742070,97.26,57.56
31742069,97.26,57.56
31742520,97.26,57.56
31742521,97.26,57.56
31742523,97.26,57.56
31742522,97.26,57.56
31742206,73.36,23.47
31742208,31.2,14.55
31742207,31.2,14.55
31741615,67.73,41.35
31741617,67.73,41.35
31741618,67.73,41.35
31741616,67.73,41.35
31741884,0.0,2.69
31742210,81.29,21.38
31742211,81.29,21.38
31742209,16.07,2.03
31742155,28.99,6.47
31741994,101.47,37.6
31742008,1448.09,108.37
31742006,1448.09,108.37
31742167,1448.09,108.37
31742010,1448.09,108.37
31741983,1448.09,108.37
31742021,1448.09,108.37
31742004,1448.09,108.37
31742005,1448.09,108.37
31741989,1448.09,108.37
31742007,1448.09,108.37
31741988,1448.09,108.37
31741868,60.81,7.84
31741995,13.87,36.64
31742360,187.15,30.04
31741437,187.15,30.04
31733161,0.0,0.0
31742073,0.0,0.0
31742219,32.51,52.15
31742221,26.71,32.6
31741871,64.97,35.93
31741369,156.3,7.55
31740923,0.0,0.0
31742278,0.0,0.0
31742119,31.41,55.76
31743577,31.41,55.76
31743578,31.41,55.76
31742092,0.0,0.0
31741873,4.16,32.82
31742276,135.68,74.57
31742277,135.68,74.57
31741056,22.16,11.23
31741431,77.13,30.6
31742308,1615.97,246.19
31742295,1615.97,246.19
31742288,1615.97,246.19
31742330,1615.97,246.19
31742292,1615.97,246.19
31742298,1615.97,246.19
31742291,1615.97,246.19
31742307,1615.97,246.19
31742294,1615.97,246.19
31742289,1615.97,246.19
31742302,1615.97,246.19
31742296,1615.97,246.19
31742290,1615.97,246.19
31746712,994.04,340.88
31746715,994.04,340.88
31741859,994.04,340.88
31741860,994.04,340.88
31743637,994.04,340.88
31741298,0.0,0.0
31742216,290.32,8.36
31742215,290.32,8.36
31741765,0.0,0.0
31742218,320.63,10.58
31742217,320.63,10.58
31742122,219.94,9.46
31742123,219.94,9.46
31742124,219.94,9.46
31742279,23.38,20.14
31742200,101.16,36.4
31742201,101.16,36.4
31742202,101.16,36.4
31742203,101.16,36.4
31742197,6.34,9.64
31742198,6.34,9.64
31742199,6.34,9.64
31742192,10.43,9.87
31742193,10.43,9.87
31742194,10.43,9.87
31742196,0.0,0.0
31742195,0.0,0.0
31741014,54.92,7.4
31741962,55.26,69.27
31741967,55.26,69.27
31741968,55.26,69.27
31741969,55.26,69.27
31741956,55.26,69.27
31741970,55.26,69.27
31741971,55.26,69.27
31742408,505.88,112.75
31742407,505.88,112.75
31742409,505.88,112.75
31742410,505.88,112.75
31741996,0.0,0.0
31742340,69.5,12.32
31742234,16.26,35.33
31742337,141.84,15.63
31742338,17.14,9.82
31742339,124.79,31.52
31741972,16.2,17.98
31741103,54.01,8.18
31741370,182.58,39.76
31741374,195.42,39.55
31741375,83.34,61.81
31741612,646.86,48.6
31744577,646.86,48.6
31741611,646.86,48.6
31741597,646.86,48.6
31741655,814.09,14.86
31741614,814.09,14.86
31741628,301.38,26.25
31741620,301.38,26.25
31741654,301.38,26.25
31741690,708.14,64.57
31741683,708.14,64.57
31744578,708.14,64.57
31741713,708.14,64.57
31741712,692.62,88.07
31741708,692.62,88.07
31744579,692.62,88.07
31741710,692.62,88.07
31741709,692.62,88.07
31742020,114.63,61.35
31742187,114.63,61.35
31742188,114.63,61.35
31742335,2.45,15.07
31742186,0.0,0.0
31741923,51.02,8.05
31741982,51.02,8.05
31742054,0.0,0.0
31744446,0.0,0.0
31744451,0.0,0.0
31741013,118.08,31.12
31742872,118.08,31.12
31741937,298.58,20.49
31741938,298.58,20.49
31741939,298.58,20.49
31741940,298.58,20.49
31742346,287.31,37.18
31742350,287.31,37.18
31742148,225.44,22.84
31742149,225.44,22.84
31742412,1035.36,948.99
31742415,1035.36,948.99
31745719,1035.36,948.99
31742411,1035.36,948.99
31742413,1035.36,948.99
31742414,1035.36,948.99
31745722,1035.36,948.99
31742235,11.51,35.37
31741057,8.97,6.25
31742150,483.15,42.49
31742151,483.15,42.49
31742152,483.15,42.49
31742153,483.15,42.49
31742243,239.17,13.97
31742017,239.17,13.97
31742018,239.17,13.97
31742019,239.17,13.97
31740924,73.38,17.75
31741911,0.0,0.0
31742233,31.46,34.35
31742077,355.59,116.98
31742078,355.59,116.98
31742079,355.59,116.98
31742080,355.59,116.98
31742082,355.59,116.98
31742083,355.59,116.98
31742084,355.59,116.98
31742085,355.59,116.98
31740677,170.51,20.18
31742341,21.1,10.55
31741455,0.0,0.0
31741438,39.53,15.24
31740678,187.99,28.43
31742226,530.33,41.1
31742222,530.33,41.1
31742223,530.33,41.1
31742332,357.96,28.93
31742333,357.96,28.93
31742423,509.68,62.14
31742430,509.68,62.14
31741891,0.0,0.0
31741387,0.0,0.0
31742074,50.46,21.19
31741851,56.57,23.94
31742328,180.56,49.46
31742326,137.39,103.81
31741246,46.84,7.38
31742327,201.03,61.53
31742387,791.88,154.34
31742392,0.0,0.0
31742388,791.88,154.34
31742385,791.88,154.34
31742389,791.88,154.34
31742391,0.0,0.0
31743180,791.88,154.34
31742390,791.88,154.34
31743181,791.88,154.34
31741433,33.41,14.37
31742227,384.08,21.01
31742225,384.08,21.01
31743672,964.95,169.43
31743673,964.95,169.43
31743674,964.95,169.43
31742238,1810.66,304.51
31742241,1810.66,304.51
31742242,1810.66,304.51
31742245,1810.66,304.51
31742247,1810.66,304.51
31742237,1810.66,304.51
31742239,1810.66,304.51
31742240,1810.66,304.51
31742244,1810.66,304.51
31742246,1810.66,304.51
31742170,154.41,41.48
31742306,154.41,41.48
31742305,154.41,41.48
31742393,404.35,35.39
31742394,404.35,35.39
31742395,404.35,35.39
31742400,599.0,62.87
31742401,599.0,62.87
31742402,599.0,62.87
31742403,348.83,48.63
31742404,348.83,48.63
31742457,3631.27,121.73
31742465,3631.27,121.73
31742454,3631.27,121.73
31742462,3631.27,121.73
31742467,3631.27,121.73
31742455,3631.27,121.73
31742460,3631.27,121.73
31742468,3631.27,121.73
31742456,3631.27,121.73
31742461,3631.27,121.73
31742469,3631.27,121.73
31742458,3631.27,121.73
31742463,3631.27,121.73
31742459,3631.27,121.73
31742466,3631.27,121.73
31741399,70.73,7.05
31741398,114.61,14.52
31742397,910.04,54.49
31742398,910.04,54.49
31742399,910.04,54.49
31742532,910.04,54.49
31742066,0.0,0.0
31743988,0.0,0.0
31742093,61.57,14.91
31742099,0.0,0.0
31742053,0.0,0.0
31744445,0.0,0.0
31744450,0.0,0.0
31742094,23.4,12.84
31742252,748.43,77.46
31742250,748.43,77.46
31742251,748.43,77.46
31742429,224.77,50.81
31742100,0.0,0.0
31742254,597.68,67.83
31742255,597.68,67.83
31742253,597.68,67.83
31742342,597.68,67.83
31741978,46.86,12.02
31742420,364.6,23.05
31743588,87.18,36.12
31742422,342.92,8.58
31742056,132.98,42.23
31742424,357.13,19.3
31742147,61.86,4.57
31742479,2476.29,97.39
31742475,2476.29,97.39
31742482,2476.29,97.39
31742476,2476.29,97.39
31742470,2476.29,97.39
31742483,2476.29,97.39
31742478,2476.29,97.39
31742471,2476.29,97.39
31742484,2476.29,97.39
31742477,2476.29,97.39
31742472,2476.29,97.39
31742481,2476.29,97.39
31742474,2476.29,97.39
31742480,2476.29,97.39
31742473,2476.29,97.39
31742639,68.38,40.72
31742421,653.27,78.52
31742427,653.27,78.52
31742449,0.0,0.0
31742648,0.0,0.0
31742500,426.73,121.15
31742501,426.73,121.15
31742502,426.73,121.15
31742038,133.21,9.66
31742165,0.0,0.0
31742575,166.97,35.36
31742574,166.97,35.36
31742568,87.91,19.77
31744104,598.84,139.73
31744108,598.84,139.73
31742772,598.84,139.73
31744105,598.84,139.73
31744106,598.84,139.73
31744107,598.84,139.73
31742770,598.84,139.73
31742771,598.84,139.73
31742773,598.84,139.73
31742428,0.0,0.0
31742557,1666.14,204.37
31742565,1666.14,204.37
31742569,1666.14,204.37
31742562,1666.14,204.37
31742564,1666.14,204.37
31742566,1666.14,204.37
31742570,1666.14,204.37
31742571,1666.14,204.37
31742573,1666.14,204.37
31742396,0.0,0.0
31741832,272.86,62.9
31744046,272.86,62.9
31742439,624.03,203.47
31742441,624.03,203.47
31742442,624.03,203.47
31742612,624.03,203.47
31742440,624.03,203.47
31742444,624.03,203.47
31742445,624.03,203.47
31742446,624.03,203.47
31742098,57.25,43.32
31742509,133.76,26.81
31742067,401.95,90.97
31744607,401.95,90.97
31743987,401.95,90.97
31741567,109.01,24.31
31742146,134.82,16.58
31742795,134.82,16.58
31742551,123.35,25.16
31742057,128.46,62.6
31743003,0.0,0.0
31742384,0.0,0.0
31743930,0.0,0.0
31742095,90.51,24.48
31742037,61.92,31.31
31742036,120.07,9.49
31742552,131.26,22.96
31742336,0.0,0.0
31742375,309.27,61.32
31742376,309.27,61.32
31742348,189.06,87.87
31742347,189.06,87.87
31741187,109.92,59.38
31742318,201.01,14.71
31742319,201.01,14.71
31742320,201.01,14.71
31742321,201.01,14.71
31742058,177.97,62.51
31742645,49.2,16.55
31742646,4.02,13.72
31742647,20.79,28.16
31742643,83.69,28.14
31742644,63.29,18.05
31742352,128.8,9.89
31742732,280.89,93.37
31742733,280.89,93.37
31742734,280.89,93.37
31741901,280.89,93.37
31742553,177.39,17.01
31742554,0.0,0.0
31742506,1017.52,285.41
31746689,1017.52,285.41
31742171,168.91,9.84
31742584,101.05,19.09
31742585,101.05,19.09
31742586,179.8,37.96
31742587,179.8,37.96
31742591,116.07,24.77
31742592,116.07,24.77
31742593,116.07,24.77
31742581,63.12,6.36
31742583,63.12,6.36
31742589,60.31,7.79
31742590,60.31,7.79
31742594,330.07,30.7
31742595,330.07,30.7
31742507,418.46,72.85
31742508,418.46,72.85
31742538,788.32,91.97
31742540,788.32,91.97
31742541,788.32,91.97
31742542,788.32,91.97
31742539,788.32,91.97
31741400,237.51,49.17
31744011,237.51,49.17
31742543,379.71,69.5
31742544,379.71,69.5
31742860,1019.24,201.2
31742863,1019.24,201.2
31742866,1019.24,201.2
31742859,1019.24,201.2
31742861,1019.24,201.2
31742862,1019.24,201.2
31742864,1019.24,201.2
31742865,1019.24,201.2
31742867,1019.24,201.2
31739041,0.0,0.0
31742640,225.73,50.11
31742493,173.77,12.46
31742494,173.77,12.46
31742495,173.77,12.46
31742894,127.59,35.39
31742895,217.17,59.42
31742896,62.92,9.13
31742901,243.48,15.64
31742775,49.33,23.55
31742776,118.65,16.92
31742777,0.83,7.21
31742349,49.08,18.91
31742545,953.5,349.48
31746690,953.5,349.48
31741818,369.61,61.83
31741817,369.61,61.83
31741816,369.61,61.83
31742096,44.86,12.28
31742097,13.1,18.09
31742329,0.0,0.0
31742425,152.21,48.4
31742274,265.67,93.79
31742271,265.67,93.79
31742272,265.67,93.79
31742273,265.67,93.79
31742367,123.82,60.12
31742366,123.82,60.12
31742365,123.82,60.12
31742897,237.07,23.31
31742898,160.71,15.02
31742059,200.93,46.98
31742607,0.0,0.0
31743280,1233.45,129.36
31743282,1233.45,129.36
31743279,1233.45,129.36
31743281,1233.45,129.36
31742603,227.37,60.4
31742604,390.42,31.14
31742174,163.58,18.49
31742075,34.31,18.41
31742173,547.81,37.87
31742172,547.81,37.87
31742377,421.24,106.98
31742380,421.24,106.98
31742381,421.24,106.98
31742382,421.24,106.98
31742383,421.24,106.98
31742189,0.0,0.0
31742301,187.97,39.47
31742275,187.97,39.47
31742300,187.97,39.47
31742299,187.97,39.47
31742343,163.14,50.88
31742353,332.95,13.78
31742355,7.15,3.76
31742356,90.43,6.68
31742357,91.25,5.73
31742354,15.42,3.53
31742175,127.59,48.35
31742653,71.74,9.36
31742045,55.01,3.55
31742904,1622.07,165.81
31742910,1622.07,165.81
31742900,1622.07,165.81
31742909,1622.07,165.81
31742914,1622.07,165.81
31742899,1622.07,165.81
31742908,1622.07,165.81
31743251,1622.07,165.81
31742907,1622.07,165.81
31742911,1622.07,165.81
31742417,322.02,158.27
31742416,322.02,158.27
31743007,322.02,158.27
31743139,322.02,158.27
31741258,37.12,13.09
31742344,205.35,29.94
31742602,220.14,24.57
31742605,0.0,0.0
31742706,0.0,0.0
31742707,0.0,0.0
31742708,0.0,0.0
31742710,0.0,0.0
31742713,0.0,0.0
31742712,0.0,0.0
31742714,0.0,0.0
31742716,0.0,0.0
31742651,147.34,12.49
31742652,147.34,12.49
31742657,71.82,14.49
31742656,71.82,14.49
31742659,253.87,41.57
31742658,253.87,41.57
31742044,127.26,56.83
31742597,42.67,28.8
31742596,37.03,28.1
31742303,62.59,10.24
31742987,981.69,185.49
31742992,981.69,185.49
31742986,981.69,185.49
31742991,981.69,185.49
31742983,981.69,185.49
31742990,981.69,185.49
31742995,981.69,185.49
31742989,981.69,185.49
31742994,981.69,185.49
31742747,105.53,14.37
31742748,233.42,29.57
31742749,321.32,38.32
31742750,321.32,38.32
31742751,321.32,38.32
31742761,321.32,38.32
31742762,142.45,13.1
31742763,142.45,13.1
31742764,142.45,13.1
31742765,142.45,13.1
31742040,152.24,10.71
31742660,74.73,24.37
31741892,94.74,34.03
31741900,94.74,34.03
31742043,43.93,3.58
31742684,142.94,49.12
31742685,142.94,49.12
31742606,0.0,0.0
31742975,207.01,12.29
31742598,17.26,14.37
31742041,131.47,29.24
31742039,127.27,9.69
31742511,0.0,0.0
31745125,0.0,0.0
31742766,326.41,52.4
31742767,326.41,52.4
31742768,326.41,52.4
31742769,326.41,52.4
31742939,84.79,35.12
31742358,540.46,108.2
31745419,540.46,108.2
31745420,540.46,108.2
31745421,540.46,108.2
31742359,559.42,180.21
31743690,559.42,180.21
31743691,559.42,180.21
31743692,559.42,180.21
31743693,559.42,180.21
31742936,135.71,25.97
31742941,64.01,17.38
31742042,201.39,52.38
31743064,96.68,18.53
31742368,6.99,5.47
31742371,5.98,3.23
31742373,163.73,7.32
31742942,75.58,26.64
31742369,361.2,11.74
31743065,24.41,18.63
31743066,92.1,27.74
31742370,67.48,9.25
31743070,1340.08,113.97
31743075,1340.08,113.97
31743077,1340.08,113.97
31743068,1340.08,113.97
31743076,1340.08,113.97
31743069,1340.08,113.97
31742374,218.03,7.1
31742372,11.37,4.47
31742832,172.59,89.17
31742833,172.59,89.17
31742836,0.0,0.0
31742979,128.64,45.04
31742755,0.0,0.0
31742890,0.0,0.0
31742955,791.31,115.65
31742964,791.31,115.65
31742954,791.31,115.65
31742963,791.31,115.65
31742972,791.31,115.65
31742953,791.31,115.65
31742962,791.31,115.65
31742971,791.31,115.65
31742961,791.31,115.65
31742965,791.31,115.65
31743132,0.0,0.0
31745708,0.0,0.0
31742981,18.51,34.16
31742561,405.51,27.86
31742560,405.51,27.86
31742980,66.91,32.61
31742906,285.28,19.49
31742517,286.93,29.28
31742518,286.93,29.28
31742519,286.93,29.28
31742524,286.93,29.28
31742903,248.45,54.22
31743106,335.07,52.49
31743107,335.07,52.49
31743108,335.07,52.49
31742525,305.35,8.51
31742526,248.12,14.79
31742361,100.76,62.26
31741439,100.76,62.26
31742313,244.68,40.08
31742314,244.68,40.08
31742315,244.68,40.08
31742317,177.81,3.38
31742638,82.83,8.57
31742888,80.18,31.48
31742889,25.25,11.1
31742891,39.88,37.71
31742504,109.87,9.78
31742902,287.13,27.83
31742608,275.15,14.14
31742609,58.58,20.14
31742190,233.64,65.47
31742486,78.63,31.73
31742670,89.73,11.24
31742668,297.73,34.86
31742671,41.3,15.25
31742669,84.07,17.16
31742490,226.62,11.68
31742774,126.74,11.49
31742634,361.09,83.15
31742633,361.09,83.15
31742632,361.09,83.15
31742610,70.8,9.91
31743017,0.0,0.0
31742855,183.98,38.9
31742249,0.0,0.0
31742488,297.02,31.35
